date,FA796000105.Q,FA795090005.Q,FA795019005.Q,FA645012063.Q,FA795013005.Q,FA795000005.Q,FA794090005.Q,FA713011005.Q,FA713014003.Q,FA713012003.Q,FA633091003.Q,FA794010005.Q,FA793020005.Q,FA793030005.Q,FA793034005.Q,FA792050005.Q,FA794022005.Q,FA793069175.Q,FA793061105.Q,FA793061705.Q,FA793062005.Q,FA793063005.Q,FA794023005.Q,FA793068005.Q,FA793069005.Q,FA793065005.Q,FA793066005.Q,FA793064105.Q,FA793064205.Q,FA793070005.Q,FA793040005.Q,FA793092005.Q,FA793090005.Q,FA794190005.Q,FA794110005.Q,FA793120005.Q,FA703130005.Q,FA634090005.Q,FA792150005.Q,FA794122005.Q,FA793169175.Q,FA423161705.Q,FA793163005.Q,FA794123005.Q,FA793168005.Q,FA793169005.Q,FA643165005.Q,FA793164105.Q,FA653164205.Q,FA663170003.Q,FA543140005.Q,FA153050005.Q,FA793178005.Q,FA662090205.Q,FA793192005.Q,FA793190005.Q,FA797005005.Q
1959:Q2,4453.00,4805.00,1875.00,0.00,1875.00,2930.00,62014.00,-2948.00,0.00,132.00,0.00,1388.00,308.00,208.00,0.00,-312.00,-5256.00,-336.00,-11244.00,-936.00,2388.00,4872.00,39160.00,12072.00,4600.00,15808.00,6680.00,4896.00,0.00,176.00,0.00,108.00,24154.00,59084.00,1416.00,620.00,11968.00,0.00,1020.00,5340.00,1036.00,3500.00,804.00,3992.00,2980.00,1012.00,0.00,-148.00,1224.00,0.00,3084.00,24788.00,-1240.00,0.00,32.00,6988.00,-352.00
1959:Q3,4700.00,2490.00,1944.00,0.00,1944.00,546.00,46802.00,-1412.00,0.00,120.00,0.00,-2592.00,-40.00,224.00,0.00,-1224.00,5276.00,492.00,-1556.00,496.00,2048.00,3796.00,37008.00,9696.00,2080.00,17356.00,7876.00,5996.00,0.00,192.00,0.00,108.00,3146.00,46256.00,952.00,5308.00,5964.00,0.00,-2212.00,3912.00,-624.00,3252.00,1284.00,3408.00,2752.00,656.00,0.00,1244.00,1484.00,40.00,3332.00,25376.00,544.00,0.00,32.00,-3128.00,2210.00
1959:Q4,4790.00,3004.00,1946.00,0.00,1946.00,1058.00,55082.00,304.00,0.00,8.00,0.00,1496.00,920.00,236.00,0.00,-1920.00,-2908.00,-316.00,-10452.00,-8.00,1792.00,6076.00,35924.00,10380.00,4196.00,16104.00,5244.00,5848.00,0.00,204.00,0.00,116.00,14854.00,54024.00,-1948.00,-3920.00,8480.00,0.00,-2756.00,3420.00,600.00,1596.00,1224.00,5128.00,8912.00,-3784.00,0.00,228.00,1244.00,0.00,3756.00,25172.00,68.00,0.00,32.00,15120.00,1786.00
1960:Q1,4791.00,3823.00,2036.00,0.00,2036.00,1787.00,38387.00,-168.00,0.00,116.00,0.00,196.00,-896.00,196.00,0.00,4272.00,-6240.00,32.00,-11992.00,1872.00,1392.00,2456.00,25208.00,3640.00,1228.00,13932.00,6408.00,4868.00,0.00,192.00,0.00,116.00,10527.00,36600.00,1204.00,860.00,8704.00,0.00,6928.00,10036.00,5616.00,-652.00,5072.00,-7168.00,-3632.00,-3536.00,0.00,1336.00,1272.00,40.00,3672.00,24124.00,-4.00,0.00,56.00,-14460.00,968.00
1960:Q2,4844.00,5941.00,2062.00,0.00,2062.00,3879.00,61323.00,-440.00,0.00,56.00,0.00,-3092.00,492.00,208.00,0.00,436.00,6544.00,564.00,-344.00,616.00,1156.00,4552.00,30212.00,6648.00,4604.00,13512.00,5448.00,6548.00,0.00,168.00,0.00,112.00,20079.00,57444.00,-2784.00,4172.00,14208.00,0.00,-1724.00,5280.00,160.00,2624.00,2496.00,1644.00,2276.00,-632.00,0.00,1212.00,1412.00,0.00,3436.00,23492.00,408.00,0.00,76.00,6612.00,-1097.00
1960:Q3,4800.00,5825.00,2018.00,0.00,2018.00,3807.00,62167.00,-2652.00,0.00,84.00,0.00,4960.00,-48.00,220.00,0.00,-304.00,26196.00,840.00,16172.00,648.00,3028.00,5508.00,23320.00,328.00,2668.00,15436.00,4888.00,6932.00,0.00,140.00,0.00,120.00,3199.00,58360.00,8984.00,4960.00,17444.00,0.00,-1340.00,3524.00,604.00,456.00,2464.00,656.00,-860.00,1516.00,0.00,1232.00,1072.00,0.00,3000.00,23344.00,1840.00,0.00,76.00,-6432.00,-1025.00
1960:Q4,4931.00,7358.00,1991.00,0.00,1991.00,5367.00,61095.00,-3652.00,0.00,92.00,0.00,-5700.00,988.00,232.00,0.00,-2212.00,19644.00,1188.00,7440.00,1888.00,2600.00,6528.00,22208.00,1820.00,4532.00,13588.00,2268.00,6036.00,0.00,108.00,0.00,132.00,23219.00,55728.00,-8388.00,-2368.00,20800.00,0.00,-3964.00,3956.00,520.00,524.00,2912.00,3612.00,356.00,3256.00,0.00,520.00,440.00,0.00,2500.00,23700.00,1664.00,0.00,72.00,13184.00,-2427.00
1961:Q1,5096.00,4006.00,1943.00,0.00,1943.00,2063.00,41355.00,-1298.00,0.00,44.00,0.00,-5044.00,-312.00,260.00,0.00,3884.00,19372.00,1560.00,7920.00,1528.00,4920.00,3444.00,17380.00,1104.00,-284.00,12168.00,4392.00,2444.00,0.00,80.00,0.00,128.00,4417.00,39292.00,-5704.00,6632.00,23120.00,0.00,4920.00,3636.00,3764.00,-1928.00,1800.00,-11296.00,-6564.00,-4732.00,0.00,-1568.00,1716.00,40.00,2668.00,23396.00,-248.00,0.00,56.00,-8076.00,1090.00
1961:Q2,4935.00,7032.00,1985.00,0.00,1985.00,5047.00,65543.00,766.00,0.00,112.00,0.00,764.00,696.00,268.00,0.00,-4316.00,14356.00,-52.00,8128.00,360.00,-124.00,6044.00,18592.00,288.00,4024.00,15116.00,-836.00,7164.00,0.00,60.00,0.00,136.00,26945.00,60496.00,468.00,1756.00,24052.00,0.00,-4088.00,1492.00,-780.00,1344.00,928.00,4272.00,-4.00,4276.00,0.00,-352.00,1320.00,0.00,3084.00,23936.00,-2292.00,0.00,32.00,6816.00,-2097.00
1961:Q3,4963.00,4245.00,2018.00,0.00,2018.00,2227.00,75891.00,-780.00,0.00,500.00,0.00,3492.00,580.00,276.00,0.00,4560.00,32372.00,1324.00,19572.00,-380.00,7224.00,4632.00,29524.00,6792.00,3068.00,18272.00,1392.00,5680.00,0.00,48.00,0.00,136.00,-497.00,73664.00,6384.00,14712.00,17148.00,0.00,5224.00,1036.00,-812.00,2168.00,-320.00,2312.00,3996.00,-1684.00,0.00,-656.00,1548.00,0.00,3596.00,23996.00,-520.00,0.00,32.00,-1148.00,718.00
1961:Q4,5027.00,9369.00,2114.00,0.00,2114.00,7255.00,83959.00,-1752.00,0.00,92.00,0.00,5556.00,1072.00,288.00,0.00,-5204.00,12716.00,544.00,-284.00,1896.00,3380.00,7180.00,40936.00,9632.00,6444.00,20748.00,4112.00,6848.00,0.00,48.00,0.00,140.00,23219.00,76704.00,3396.00,996.00,18636.00,0.00,-5392.00,1644.00,-64.00,1228.00,480.00,9828.00,7848.00,1980.00,0.00,-1116.00,2100.00,0.00,4068.00,24088.00,-828.00,0.00,32.00,19252.00,-4342.00
1962:Q1,5332.00,3556.00,2209.00,0.00,2209.00,1347.00,54579.00,-904.00,0.00,12.00,0.00,-4512.00,-816.00,276.00,0.00,6180.00,25008.00,1364.00,10148.00,2528.00,7180.00,3788.00,20256.00,4924.00,-3468.00,15508.00,3292.00,6840.00,144.00,168.00,0.00,148.00,1779.00,53232.00,-7256.00,5576.00,33236.00,0.00,5676.00,5528.00,3252.00,1596.00,680.00,-9620.00,-5896.00,-3724.00,0.00,796.00,1656.00,40.00,4012.00,23432.00,1264.00,0.00,44.00,-11152.00,1776.00
1962:Q2,5591.00,5148.00,2289.00,0.00,2289.00,2859.00,73671.00,-44.00,0.00,40.00,0.00,-168.00,432.00,284.00,0.00,-4168.00,14568.00,-960.00,256.00,1948.00,6364.00,6960.00,29144.00,1028.00,812.00,21284.00,6020.00,9780.00,352.00,232.00,0.00,148.00,23071.00,70812.00,-744.00,5028.00,27956.00,0.00,-4532.00,952.00,144.00,1444.00,-636.00,4648.00,-240.00,4888.00,0.00,524.00,1900.00,0.00,3828.00,23036.00,-392.00,0.00,40.00,8568.00,443.00
1962:Q3,5638.00,3550.00,2299.00,0.00,2299.00,1251.00,72335.00,-1664.00,0.00,-192.00,0.00,7696.00,476.00,300.00,0.00,3044.00,9516.00,772.00,616.00,-728.00,3724.00,5132.00,40480.00,9708.00,3296.00,22952.00,4524.00,5216.00,232.00,240.00,0.00,160.00,6831.00,71084.00,11064.00,464.00,21624.00,0.00,3312.00,3080.00,1520.00,2356.00,-796.00,3724.00,2024.00,1700.00,0.00,-84.00,560.00,40.00,3516.00,23236.00,1220.00,0.00,36.00,-708.00,2088.00
1962:Q4,5507.00,9468.00,2229.00,0.00,2229.00,7239.00,102519.00,-1070.00,0.00,68.00,0.00,2672.00,1200.00,304.00,0.00,-1980.00,24484.00,-244.00,7304.00,3696.00,5764.00,7964.00,48668.00,13176.00,5456.00,24068.00,5968.00,6660.00,88.00,192.00,0.00,156.00,21077.00,95280.00,-3628.00,10420.00,31752.00,0.00,-2868.00,3016.00,-212.00,1152.00,2076.00,10292.00,10444.00,-152.00,0.00,68.00,884.00,0.00,3212.00,24384.00,128.00,0.00,36.00,17584.00,-3961.00
1963:Q1,5036.00,3374.00,2139.00,0.00,2139.00,1235.00,46799.00,-338.00,0.00,44.00,0.00,-9144.00,-1432.00,244.00,0.00,4984.00,19044.00,1188.00,7464.00,600.00,4036.00,5756.00,27284.00,1956.00,-1364.00,19640.00,7052.00,5792.00,16.00,152.00,0.00,168.00,-15.00,45564.00,-7324.00,2996.00,33368.00,0.00,6060.00,2484.00,4136.00,-3300.00,1648.00,-11792.00,-5428.00,-6364.00,0.00,916.00,960.00,20.00,3696.00,24856.00,1024.00,0.00,8.00,-11708.00,1662.00
1963:Q2,4768.00,2714.00,2171.00,0.00,2171.00,543.00,91119.00,-768.00,0.00,36.00,0.00,-112.00,296.00,248.00,0.00,-4448.00,13920.00,-572.00,976.00,540.00,5720.00,7256.00,46348.00,5328.00,8436.00,26240.00,6344.00,8840.00,-80.00,124.00,0.00,164.00,26551.00,90576.00,-540.00,10260.00,27748.00,0.00,-4360.00,5680.00,1964.00,3788.00,-72.00,8932.00,3936.00,4996.00,0.00,1208.00,528.00,0.00,3956.00,26072.00,-2120.00,0.00,-4.00,13216.00,2054.00
1963:Q3,4696.00,790.00,2259.00,0.00,2259.00,-1469.00,83719.00,-364.00,0.00,4.00,0.00,3420.00,156.00,256.00,0.00,2436.00,6664.00,-420.00,-2448.00,632.00,3728.00,5172.00,54008.00,11508.00,6684.00,28312.00,7504.00,7216.00,-56.00,116.00,0.00,176.00,9687.00,85188.00,5024.00,5000.00,22944.00,0.00,3032.00,2736.00,-708.00,2744.00,700.00,7932.00,5260.00,2672.00,0.00,1124.00,1380.00,20.00,4248.00,27340.00,144.00,0.00,-8.00,4272.00,3906.00
1963:Q4,4719.00,7031.00,2428.00,0.00,2428.00,4603.00,102927.00,-180.00,0.00,-40.00,0.00,1940.00,548.00,268.00,0.00,-2384.00,10652.00,264.00,-924.00,148.00,4044.00,7120.00,56424.00,12868.00,7348.00,27776.00,8432.00,9316.00,40.00,132.00,0.00,180.00,26031.00,98324.00,-1240.00,2488.00,34076.00,0.00,-3328.00,6948.00,-340.00,3360.00,3928.00,8200.00,5768.00,2432.00,0.00,904.00,1000.00,0.00,4524.00,28360.00,-644.00,0.00,-4.00,17040.00,-2312.00
1964:Q1,4691.00,5932.00,2659.00,0.00,2659.00,3273.00,58053.00,264.00,0.00,4.00,0.00,-2756.00,-832.00,328.00,0.00,5608.00,16780.00,540.00,7320.00,-1400.00,3088.00,7232.00,29056.00,-2012.00,812.00,21780.00,8476.00,5612.00,120.00,144.00,0.00,188.00,3537.00,54780.00,-164.00,6460.00,27384.00,0.00,5612.00,7148.00,4964.00,-2180.00,4364.00,-10940.00,-12448.00,1508.00,0.00,-12.00,240.00,40.00,4224.00,29420.00,1416.00,0.00,8.00,-16056.00,-1241.00
1964:Q2,4806.00,3312.00,2867.00,0.00,2867.00,445.00,99369.00,-512.00,0.00,-4.00,0.00,1396.00,304.00,332.00,0.00,-3268.00,11484.00,-560.00,-2132.00,1920.00,2632.00,9624.00,57820.00,15344.00,5552.00,27436.00,9488.00,8860.00,256.00,152.00,0.00,184.00,22365.00,98924.00,-1460.00,7684.00,29440.00,0.00,-3568.00,6976.00,1668.00,3048.00,2260.00,11312.00,13788.00,-2476.00,0.00,116.00,1444.00,0.00,4252.00,30432.00,-956.00,0.00,28.00,13224.00,1494.00
1964:Q3,4996.00,3118.00,3049.00,0.00,3049.00,69.00,96117.00,102.00,0.00,-100.00,0.00,896.00,-44.00,352.00,0.00,3260.00,23920.00,560.00,14236.00,-420.00,5404.00,4140.00,39672.00,1452.00,2288.00,27688.00,8244.00,7560.00,228.00,156.00,0.00,200.00,19915.00,96048.00,4072.00,22556.00,27424.00,0.00,1936.00,3952.00,1088.00,524.00,2340.00,-2248.00,-6256.00,4008.00,0.00,-164.00,1372.00,40.00,4332.00,31692.00,272.00,0.00,28.00,784.00,1878.00
1964:Q4,5132.00,9017.00,3164.00,0.00,3164.00,5853.00,111857.00,114.00,0.00,-592.00,0.00,5284.00,884.00,364.00,0.00,-1536.00,16016.00,528.00,884.00,3424.00,3188.00,7992.00,57240.00,20132.00,2916.00,27120.00,7072.00,12464.00,232.00,156.00,0.00,200.00,21031.00,106004.00,536.00,-1040.00,37428.00,0.00,-412.00,4516.00,260.00,656.00,3600.00,4956.00,6016.00,-1060.00,0.00,88.00,1704.00,0.00,4440.00,32920.00,96.00,0.00,28.00,20744.00,-3885.00
1965:Q1,5786.00,-1290.00,3349.00,0.00,3349.00,-4639.00,70481.00,-3196.00,0.00,-60.00,0.00,-6048.00,-1528.00,436.00,0.00,3244.00,17712.00,-108.00,4636.00,984.00,5508.00,6692.00,47184.00,14236.00,152.00,23492.00,9304.00,7872.00,84.00,156.00,0.00,208.00,4417.00,75120.00,2952.00,4088.00,35332.00,0.00,3100.00,6472.00,3828.00,684.00,1960.00,-8096.00,-5636.00,-2460.00,0.00,-132.00,2240.00,40.00,4268.00,33644.00,-404.00,0.00,-36.00,-8348.00,7076.00
1965:Q2,5997.00,7234.00,3437.00,0.00,3437.00,3797.00,120221.00,-2400.00,0.00,88.00,0.00,7016.00,68.00,440.00,0.00,-2396.00,14384.00,1220.00,-3016.00,564.00,6496.00,9120.00,59360.00,12852.00,6768.00,27396.00,12344.00,11704.00,100.00,152.00,0.00,212.00,31493.00,116424.00,6688.00,8828.00,29168.00,0.00,-1596.00,7132.00,1940.00,4928.00,264.00,16352.00,12792.00,3560.00,0.00,-852.00,772.00,0.00,4796.00,34312.00,-724.00,0.00,-60.00,11608.00,-1237.00
1965:Q3,6264.00,1348.00,3499.00,0.00,3499.00,-2151.00,79293.00,510.00,0.00,240.00,0.00,-3056.00,268.00,468.00,0.00,2492.00,7812.00,1088.00,-4784.00,1232.00,4844.00,5432.00,42840.00,4248.00,1516.00,29112.00,7964.00,8912.00,-72.00,164.00,0.00,224.00,18491.00,81444.00,-5452.00,7636.00,30552.00,0.00,3724.00,1952.00,504.00,2232.00,-784.00,-4720.00,-6620.00,1900.00,0.00,-1048.00,3284.00,40.00,4956.00,36176.00,920.00,0.00,-64.00,3488.00,4916.00
1965:Q4,6828.00,17691.00,3562.00,0.00,3562.00,14129.00,134013.00,-852.00,0.00,412.00,0.00,3304.00,1808.00,484.00,0.00,-92.00,18676.00,-2376.00,8332.00,980.00,1936.00,9804.00,72220.00,31692.00,7260.00,27156.00,6112.00,13588.00,-8.00,188.00,0.00,228.00,24057.00,119884.00,-1976.00,8612.00,37628.00,0.00,-3052.00,2652.00,-1500.00,772.00,3380.00,14684.00,12124.00,2560.00,0.00,-792.00,2304.00,0.00,4744.00,38516.00,316.00,0.00,-68.00,16316.00,-10863.00
1966:Q1,7150.00,-2802.00,3578.00,0.00,3578.00,-6380.00,70356.00,-880.00,0.00,644.00,0.00,536.00,-1520.00,504.00,0.00,128.00,15748.00,-152.00,-1484.00,2764.00,3472.00,11148.00,38180.00,328.00,2856.00,27112.00,7884.00,9356.00,84.00,220.00,0.00,236.00,7120.00,76736.00,6868.00,2820.00,23804.00,0.00,-168.00,12584.00,6844.00,4176.00,1564.00,-9908.00,-6940.00,-2968.00,0.00,256.00,4132.00,40.00,4580.00,39944.00,1376.00,0.00,60.00,-9652.00,9952.00
1966:Q2,6843.00,5530.00,3586.00,0.00,3586.00,1944.00,133020.00,-482.00,0.00,968.00,0.00,2660.00,-84.00,512.00,0.00,824.00,12972.00,-204.00,-5528.00,4060.00,4868.00,9776.00,60744.00,22188.00,8512.00,23532.00,6512.00,13848.00,144.00,248.00,0.00,240.00,40426.00,131076.00,4128.00,18924.00,23252.00,0.00,-208.00,12136.00,252.00,10616.00,1268.00,13736.00,8948.00,4788.00,0.00,628.00,1764.00,40.00,4456.00,41008.00,-2456.00,0.00,64.00,13604.00,1313.00
1966:Q3,6886.00,-296.00,3604.00,0.00,3604.00,-3900.00,58368.00,184.00,0.00,432.00,0.00,196.00,-12.00,512.00,0.00,1816.00,8824.00,1988.00,1588.00,-2456.00,2656.00,5048.00,20228.00,-2692.00,224.00,18516.00,4180.00,7516.00,308.00,264.00,0.00,248.00,17852.00,62268.00,7708.00,-7260.00,11924.00,0.00,1040.00,6692.00,1536.00,3460.00,1696.00,-9300.00,-13480.00,4180.00,0.00,-588.00,1880.00,40.00,4524.00,42108.00,232.00,0.00,64.00,3204.00,7182.00
1966:Q4,6799.00,24976.00,3652.00,0.00,3652.00,21324.00,123816.00,-70.00,0.00,924.00,0.00,5748.00,2056.00,612.00,0.00,2028.00,26292.00,752.00,13676.00,1408.00,-520.00,10976.00,49936.00,25804.00,5480.00,13972.00,4680.00,16288.00,4.00,264.00,0.00,256.00,19478.00,102492.00,8004.00,3348.00,22396.00,0.00,936.00,11932.00,6300.00,3760.00,1872.00,9120.00,11320.00,-2200.00,0.00,1200.00,2152.00,40.00,4788.00,43348.00,668.00,0.00,64.00,-5504.00,-18177.00
1967:Q1,6578.00,-6722.00,3682.00,0.00,3682.00,-10404.00,80920.00,-2234.00,0.00,748.00,0.00,-7100.00,-396.00,508.00,0.00,2008.00,54060.00,2916.00,24736.00,4080.00,11964.00,10364.00,2988.00,-8476.00,-2092.00,12240.00,1316.00,12232.00,-96.00,264.00,0.00,244.00,17694.00,91324.00,-10572.00,11672.00,50464.00,0.00,3100.00,6876.00,7596.00,-1920.00,1200.00,-14020.00,-10100.00,-3920.00,0.00,92.00,1972.00,40.00,5800.00,42936.00,1808.00,0.00,24.00,-8868.00,13300.00
1967:Q2,6821.00,7664.00,3820.00,0.00,3820.00,3844.00,118796.00,864.00,0.00,432.00,0.00,332.00,616.00,660.00,0.00,2552.00,20428.00,2748.00,-14760.00,5072.00,14792.00,12576.00,27228.00,2032.00,-36.00,19524.00,5708.00,16492.00,96.00,268.00,0.00,256.00,48572.00,114952.00,-228.00,2916.00,44040.00,0.00,3244.00,-3340.00,-12.00,-1860.00,-1468.00,540.00,2108.00,-1568.00,0.00,-976.00,16.00,40.00,4852.00,44316.00,-3232.00,0.00,4.00,22760.00,-843.00
1967:Q3,7038.00,3063.00,4011.00,0.00,4011.00,-948.00,132356.00,512.00,0.00,592.00,0.00,5116.00,364.00,824.00,0.00,-340.00,46212.00,2084.00,23472.00,-8.00,5668.00,14996.00,42320.00,6272.00,4592.00,25412.00,6044.00,16572.00,16.00,276.00,0.00,268.00,19624.00,133304.00,9628.00,32356.00,35076.00,0.00,1144.00,1248.00,584.00,-168.00,832.00,6364.00,3988.00,2376.00,0.00,-1112.00,2488.00,40.00,4888.00,46232.00,712.00,0.00,4.00,-5764.00,3975.00
1967:Q4,7377.00,59504.00,4364.00,0.00,4364.00,55140.00,187588.00,-1814.00,0.00,96.00,0.00,8532.00,772.00,1136.00,0.00,180.00,32384.00,-3008.00,10012.00,3832.00,9344.00,12204.00,104612.00,64844.00,8240.00,24688.00,6840.00,13152.00,152.00,304.00,0.00,280.00,27802.00,132448.00,10220.00,14336.00,32872.00,0.00,1104.00,10564.00,2828.00,4428.00,3308.00,7880.00,6336.00,1544.00,0.00,-1064.00,-96.00,40.00,4836.00,47404.00,-60.00,0.00,0.00,4412.00,-52127.00
1968:Q1,7712.00,-38073.00,4843.00,15.00,4828.00,-42916.00,60536.00,-5194.00,0.00,684.00,0.00,3136.00,-1040.00,304.00,0.00,2744.00,44372.00,6616.00,18348.00,3632.00,6424.00,9352.00,-15816.00,-42960.00,1956.00,20480.00,4708.00,12512.00,428.00,284.00,0.00,300.00,17822.00,103452.00,4352.00,3436.00,32776.00,0.00,2900.00,12240.00,6468.00,5172.00,600.00,-12708.00,-10144.00,-2724.00,160.00,540.00,4120.00,40.00,4800.00,48468.00,1192.00,0.00,28.00,1268.00,45786.00
1968:Q2,7984.00,9005.00,5037.00,26.00,5011.00,3968.00,142200.00,-1018.00,0.00,-364.00,0.00,-4064.00,1560.00,552.00,0.00,420.00,10824.00,-3204.00,-1204.00,1688.00,6424.00,7120.00,61424.00,8632.00,15532.00,26044.00,11216.00,18308.00,-208.00,280.00,0.00,300.00,54186.00,138232.00,7300.00,2576.00,16352.00,0.00,3336.00,8068.00,1736.00,6336.00,-4.00,15080.00,3852.00,11068.00,160.00,1760.00,364.00,80.00,4768.00,50388.00,-1180.00,0.00,40.00,29300.00,-1021.00
1968:Q3,8016.00,5376.00,5244.00,31.00,5213.00,132.00,160972.00,944.00,0.00,132.00,0.00,10880.00,1724.00,1024.00,0.00,4084.00,46884.00,2444.00,19356.00,2936.00,11904.00,10244.00,54844.00,13660.00,3252.00,25316.00,12616.00,20252.00,44.00,296.00,0.00,328.00,19536.00,160840.00,11124.00,37024.00,40444.00,0.00,1904.00,648.00,-64.00,960.00,-248.00,10540.00,2996.00,7224.00,320.00,608.00,3680.00,80.00,4788.00,52856.00,952.00,0.00,36.00,-3844.00,2639.00
1968:Q4,7858.00,31671.00,5471.00,47.00,5424.00,26200.00,190084.00,1166.00,0.00,216.00,0.00,2356.00,1412.00,1136.00,0.00,3824.00,18004.00,-4092.00,-4688.00,2812.00,13364.00,10608.00,101568.00,47520.00,9736.00,30204.00,14108.00,25044.00,252.00,340.00,0.00,336.00,34430.00,163884.00,2780.00,17400.00,43808.00,0.00,1896.00,8440.00,3800.00,2600.00,2040.00,12876.00,12928.00,-212.00,160.00,1312.00,1884.00,40.00,4856.00,57468.00,-324.00,0.00,28.00,11420.00,-23814.00
1969:Q1,8501.00,-13953.00,5549.00,68.00,5481.00,-19502.00,76914.00,140.00,0.00,124.00,0.00,-3868.00,-708.00,-216.00,0.00,3100.00,4292.00,5752.00,-13032.00,1684.00,1136.00,8752.00,26348.00,-5932.00,-1620.00,25700.00,8200.00,15228.00,576.00,384.00,0.00,360.00,31154.00,96416.00,10872.00,-3788.00,7904.00,0.00,7380.00,13036.00,10640.00,4956.00,-2560.00,-19908.00,-6112.00,-14424.00,628.00,456.00,4216.00,40.00,4904.00,58180.00,1620.00,0.00,48.00,11456.00,22454.00
1969:Q2,8223.00,4184.00,5487.00,4.00,5483.00,-1303.00,181073.00,-496.00,0.00,-360.00,0.00,-6368.00,-1196.00,1352.00,0.00,1852.00,3192.00,784.00,-14404.00,860.00,6208.00,9744.00,80196.00,14564.00,20932.00,30616.00,14084.00,25028.00,700.00,432.00,0.00,376.00,76365.00,182376.00,20712.00,8716.00,-708.00,0.00,7420.00,18992.00,11140.00,9664.00,-1812.00,18688.00,7164.00,11480.00,44.00,2224.00,1820.00,80.00,4932.00,61440.00,-1788.00,0.00,68.00,39780.00,4039.00
1969:Q3,8109.00,-4315.00,5604.00,18.00,5586.00,-9919.00,107341.00,896.00,0.00,100.00,0.00,11164.00,868.00,1028.00,0.00,6432.00,-1484.00,3636.00,-12988.00,484.00,-312.00,7696.00,55800.00,1008.00,18712.00,27508.00,8572.00,17260.00,572.00,448.00,0.00,392.00,13865.00,117260.00,5988.00,11588.00,-19200.00,0.00,7448.00,27840.00,12692.00,11780.00,3368.00,-13044.00,-6960.00,-6124.00,40.00,1936.00,5040.00,80.00,4988.00,64316.00,1168.00,0.00,64.00,19048.00,12424.00
1969:Q4,8225.00,29140.00,5604.00,31.00,5573.00,23536.00,187532.00,-2192.00,0.00,348.00,0.00,248.00,672.00,708.00,0.00,6036.00,19348.00,116.00,7172.00,3464.00,-836.00,9432.00,91160.00,42016.00,16912.00,23824.00,8408.00,27192.00,592.00,424.00,0.00,412.00,42584.00,163996.00,14972.00,15740.00,9368.00,0.00,6800.00,28652.00,10944.00,12576.00,5132.00,23616.00,8260.00,15148.00,208.00,1912.00,2248.00,80.00,5064.00,66196.00,-256.00,0.00,64.00,-10460.00,-20915.00
1970:Q1,8268.00,4163.00,5577.00,7.00,5570.00,-1414.00,139062.00,2342.00,1600.00,208.00,0.00,-1632.00,-1244.00,784.00,0.00,3820.00,22808.00,1820.00,-1876.00,4444.00,5832.00,12588.00,33172.00,-5376.00,12148.00,20900.00,5500.00,5548.00,460.00,452.00,0.00,436.00,70308.00,140476.00,6176.00,29652.00,15608.00,0.00,2004.00,29920.00,15808.00,15712.00,-1600.00,-12356.00,-9516.00,-2852.00,12.00,680.00,2008.00,40.00,5088.00,56348.00,2672.00,0.00,52.00,2584.00,4105.00
1970:Q2,8230.00,10754.00,5708.00,13.00,5695.00,5046.00,156010.00,-1678.00,0.00,344.00,0.00,2444.00,-592.00,1216.00,0.00,-164.00,32996.00,-6628.00,8512.00,3212.00,10924.00,16976.00,45612.00,5824.00,12000.00,23684.00,4104.00,11944.00,1932.00,464.00,0.00,456.00,61036.00,150964.00,-2716.00,15936.00,58156.00,0.00,1872.00,13952.00,5776.00,7032.00,1144.00,7424.00,5912.00,1452.00,60.00,176.00,2092.00,40.00,5056.00,57632.00,-2328.00,0.00,36.00,-6364.00,-2524.00
1970:Q3,9118.00,-3780.00,5958.00,42.00,5916.00,-9738.00,175922.00,-1012.00,0.00,352.00,0.00,2560.00,500.00,828.00,0.00,15548.00,68760.00,12472.00,25756.00,7532.00,13568.00,9432.00,50148.00,24220.00,-5244.00,28772.00,2400.00,-1020.00,-208.00,476.00,0.00,484.00,38506.00,185660.00,-8468.00,44140.00,81820.00,0.00,1732.00,-6492.00,-17224.00,8048.00,2684.00,7592.00,4516.00,2788.00,288.00,-6472.00,2696.00,0.00,5220.00,59004.00,1520.00,0.00,36.00,3332.00,12898.00
1970:Q4,9926.00,8307.00,6065.00,26.00,6039.00,2242.00,181978.00,-2558.00,0.00,300.00,0.00,7688.00,2220.00,1124.00,0.00,9128.00,77108.00,-420.00,28968.00,11856.00,19916.00,16788.00,45084.00,9296.00,-1932.00,35016.00,2704.00,20472.00,-36.00,496.00,0.00,500.00,20452.00,179736.00,-10148.00,-38724.00,63860.00,0.00,2172.00,13192.00,-3092.00,8348.00,7936.00,15980.00,8308.00,7568.00,104.00,4272.00,-496.00,40.00,5576.00,60372.00,476.00,0.00,36.00,63128.00,1619.00
1971:Q1,9699.00,6168.00,6550.00,22.00,6528.00,-382.00,226946.00,-838.00,0.00,484.00,0.00,-1808.00,-368.00,1164.00,0.00,400.00,75068.00,2312.00,27612.00,6440.00,20252.00,18452.00,52252.00,5056.00,2404.00,34704.00,10088.00,18916.00,-520.00,292.00,0.00,540.00,81364.00,227328.00,3136.00,27580.00,119016.00,0.00,7524.00,1416.00,-5608.00,684.00,6340.00,-9120.00,-1220.00,-8044.00,144.00,2552.00,784.00,40.00,5928.00,59920.00,1824.00,0.00,76.00,6652.00,3531.00
